"","subsidary","shopid","yyyymm","n_customer","n_item","n_trx","quantile_Amt"
"9573","C",529,"201507",2,8,9,"2990-3980-3980-7506"
"9574","C",529,"201508",1,1,1,"3160-3160-3160-3160"
"9575","C",529,"201509",1,4,5,"1950-1990-2990-4736"
"9576","C",529,"201510",1,2,2,"3448-3625-3802-3909"
"9577","C",529,"201511",2,11,12,"990-1185-1615-4330"
"9578","C",529,"201512",2,6,6,"2240-3085-3780-11985"
"9579","C",530,"201404",1,2,2,"8490-8990-9490-9790"
"9580","C",530,"201405",1,1,1,"19980-19980-19980-19980"
"9581","C",530,"201409",1,2,2,"1990-1990-1990-1990"
"9582","C",531,"201401",2,9,10,"1090-1735-5565-10313"
"9583","C",531,"201402",1,5,5,"2970-2990-4980-5586"
"9584","C",531,"201403",1,5,5,"2990-3490-3990-3990"
"9585","C",531,"201404",4,13,16,"1190-3390-7328-13715"
"9586","C",531,"201405",1,3,3,"1015-1980-8460-12348"
"9587","C",531,"201406",5,20,44,"1980-3625-7470-12450"
"9588","C",531,"201407",4,20,27,"2240-3980-6980-24900"
"9589","C",531,"201408",2,9,12,"1990-2990-3990-5151"
"9590","C",531,"201410",2,8,8,"2970-2980-3548-4284"
"9591","C",531,"201411",4,17,18,"1580-1985-3732-4622"
"9592","C",531,"201412",2,6,8,"768-1485-3478-6467"
"9593","C",531,"201501",3,17,22,"990-2480-3470-9148"
"9594","C",531,"201502",4,37,83,"990-1990-5935-11568"
"9595","C",531,"201503",3,37,57,"990-1690-3790-7298"
"9596","C",531,"201504",5,44,88,"990-1985-3610-8587"
"9597","C",531,"201505",3,34,64,"990-1990-3608-14616"
"9598","C",531,"201506",6,65,117,"80-1980-4190-9972"
"9599","C",531,"201507",5,52,94,"990-2360-3960-9652"
"9600","C",531,"201508",4,48,91,"990-1620-3615-8990"
"9601","C",531,"201509",4,41,83,"990-1490-5385-9516"
"9602","C",531,"201510",4,40,62,"990-1980-4958-5990"
"9603","C",531,"201511",7,41,74,"990-1990-3980-7341"
"9604","C",531,"201512",3,60,134,"10-990-2985-8851"
"9605","C",532,"201401",6,90,220,"1580-2365-3990-6023"
"9606","C",532,"201402",5,95,257,"1340-2970-4290-5990"
"9607","C",532,"201403",6,94,255,"1980-2990-4890-6360"
"9608","C",532,"201404",4,91,185,"1740-2990-4740-7104"
"9609","C",532,"201405",8,135,336,"1490-2585-4628-7980"
"9610","C",532,"201406",10,115,275,"1215-2790-4290-6576"
"9611","C",532,"201407",7,119,391,"990-2360-4290-6990"
"9612","C",532,"201408",10,104,363,"990-2360-3990-5990"
"9613","C",532,"201409",7,102,294,"1325-2865-4290-5990"
"9614","C",532,"201410",7,91,244,"1262-2785-4290-6656"
"9615","C",532,"201411",7,114,296,"1378-2970-4982-6990"
"9616","C",532,"201412",7,104,240,"1178-2990-4290-5990"
"9617","C",532,"201501",8,105,284,"990-2970-3990-5987"
"9618","C",532,"201502",6,90,214,"990-2140-4588-7990"
"9619","C",532,"201503",6,83,230,"1580-2990-4990-7278"
"9620","C",532,"201504",6,75,176,"990-2990-4456-6511"
"9621","C",532,"201505",8,96,244,"1190-2970-3990-6930"
"9622","C",532,"201506",8,78,200,"990-1980-3990-5981"
"9623","C",532,"201507",8,123,331,"1000-2340-3990-5990"
"9624","C",532,"201508",9,91,281,"1000-2380-4490-6990"
"9625","C",532,"201509",7,99,299,"990-1990-3990-6012"
"9626","C",532,"201510",6,87,260,"990-1990-3548-5990"
"9627","C",532,"201511",4,107,281,"1380-2360-3990-5980"
"9628","C",532,"201512",6,110,242,"1380-2990-4902-7869"
"9629","C",533,"201402",2,6,6,"1690-1990-4990-13465"
"9630","C",533,"201403",1,1,1,"6990-6990-6990-6990"
"9631","C",533,"201404",1,5,5,"1090-1990-2790-3258"
"9632","C",533,"201407",2,7,7,"1735-2980-3740-4770"
"9633","C",533,"201409",1,10,11,"1040-1990-3030-3490"
"9634","C",533,"201411",2,9,9,"1990-3490-3990-9736"
"9635","C",533,"201412",1,2,2,"2490-2990-3490-3790"
"9636","C",533,"201501",1,17,20,"1440-2480-2990-3540"
"9637","C",533,"201503",2,47,73,"990-1990-3990-8222"
"9638","C",533,"201504",2,39,77,"990-1990-2990-5984"
"9639","C",533,"201505",5,53,102,"990-1980-3450-6895"
"9640","C",533,"201506",1,44,84,"990-1640-2812-5990"
"9641","C",533,"201507",1,33,79,"990-1990-2980-5982"
"9642","C",533,"201508",1,45,92,"990-1990-2990-5844"
"9643","C",533,"201509",1,58,110,"990-1980-3708-7490"
"9644","C",533,"201510",1,44,74,"990-1980-3390-8784"
"9645","C",533,"201511",1,43,80,"1765-1990-2990-4990"
"9646","C",533,"201512",2,37,68,"990-1980-2768-3990"
"9647","C",534,"201502",1,9,9,"990-1990-4500-6024"
"9648","C",535,"201401",16,204,732,"1390-2500-3998-7980"
"9649","C",535,"201402",16,179,600,"1390-2390-3990-6909"
"9650","C",535,"201403",15,199,784,"1390-2580-4190-6990"
"9651","C",535,"201404",14,194,755,"1385-2680-3990-6990"
"9652","C",535,"201405",16,197,877,"1190-2490-3990-6969"
"9653","C",535,"201406",15,207,989,"990-1990-3980-5990"
"9654","C",535,"201407",18,208,973,"1050-1990-3960-6030"
"9655","C",535,"201408",16,181,894,"1050-1990-3590-5980"
"9656","C",535,"201409",16,192,805,"1180-2190-3990-6990"
"9657","C",535,"201410",17,201,898,"990-1990-3968-6690"
"9658","C",535,"201411",16,185,739,"1290-2190-3990-6970"
"9659","C",535,"201412",15,217,907,"990-2090-3990-6990"
"9660","C",535,"201501",18,194,865,"1180-1990-3790-6014"
"9661","C",535,"201502",17,193,723,"1070-1990-3795-5980"
"9662","C",535,"201503",17,218,1005,"990-1990-3990-5990"
"9663","C",535,"201504",14,212,1082,"1000-2075-3990-5990"
"9664","C",535,"201505",18,196,974,"1135-2380-3990-6067"
"9665","C",535,"201506",18,193,902,"1000-1990-3980-6990"
"9666","C",535,"201507",17,176,740,"990-2100-3980-6126"
"9667","C",535,"201508",14,184,816,"990-1990-3972-6255"
"9668","C",535,"201509",17,172,733,"990-1990-3580-6990"
"9669","C",535,"201510",15,185,714,"1180-2000-3975-6990"
"9670","C",535,"201511",14,171,599,"1290-2680-3990-7980"
"9671","C",535,"201512",13,167,543,"1485-2490-3990-5998"
"9672","C",536,"201402",1,3,3,"2490-2990-4485-5382"
"9673","C",536,"201403",2,4,5,"2490-3380-9990-11178"
"9674","C",536,"201404",1,1,1,"1990-1990-1990-1990"
"9675","C",536,"201409",1,5,5,"790-990-2490-2544"
"9676","C",536,"201410",2,4,4,"990-2475-4465-5374"
"9677","C",536,"201411",2,6,6,"1065-1640-2732-4480"
"9678","C",536,"201412",1,2,2,"2138-2285-2432-2521"
"9679","C",536,"201502",1,3,3,"840-990-1990-2590"
"9680","C",536,"201504",1,2,2,"1488-1985-2482-2781"
"9681","C",536,"201505",2,5,5,"990-990-1990-5350"
"9682","C",536,"201506",2,6,6,"540-990-1732-6985"
"9683","C",536,"201507",1,2,2,"3982-5185-6388-7109"
"9684","C",536,"201510",1,1,1,"5970-5970-5970-5970"
"9685","C",537,"201506",1,3,3,"990-990-2485-3382"
"9686","C",538,"201401",1,6,6,"1740-4040-4765-7445"
"9687","C",538,"201403",1,3,3,"990-990-1990-2590"
"9688","C",538,"201407",1,27,37,"990-1780-2670-3968"
"9689","C",538,"201408",1,25,43,"990-1490-2970-3984"
"9690","C",538,"201409",1,29,41,"990-1090-1990-5990"
"9691","C",538,"201410",1,20,35,"990-1490-2290-3932"
"9692","C",538,"201411",1,24,40,"990-990-3195-4990"
"9693","C",538,"201412",2,37,49,"990-1380-2690-3982"
"9694","C",538,"201501",1,23,33,"990-1490-3180-3990"
"9695","C",538,"201502",2,27,49,"990-1890-2590-5060"
"9696","C",538,"201503",2,12,12,"990-2480-3365-4904"
"9697","C",539,"201401",5,57,76,"1980-2985-4296-7980"
"9698","C",539,"201402",6,51,74,"1258-2990-4862-7123"
"9699","C",539,"201403",10,53,95,"1040-1990-3970-5980"
"9700","C",539,"201404",11,71,103,"1585-2490-3970-5910"
"9701","C",539,"201405",8,64,95,"1240-2180-3990-6834"
"9702","C",539,"201406",10,77,131,"1245-2360-3990-7970"
"9703","C",539,"201407",10,88,164,"990-1990-3982-7320"
"9704","C",539,"201408",8,80,122,"990-1990-3255-6990"
"9705","C",539,"201409",13,95,192,"990-1990-3208-5969"
"9706","C",539,"201410",9,80,159,"1490-2500-4835-13186"
"9707","C",539,"201411",11,77,117,"1980-2490-4890-8130"
"9708","C",539,"201412",9,78,121,"1980-2700-3990-7980"
"9709","C",539,"201501",11,86,156,"1080-1990-3982-5980"
"9710","C",539,"201502",13,49,82,"1490-2980-4500-9817"
"9711","C",539,"201503",7,79,177,"990-1990-3980-6936"
"9712","C",539,"201504",10,89,240,"1690-2975-4500-6001"
"9713","C",539,"201505",14,100,235,"1980-2990-4500-8976"
"9714","C",539,"201506",9,66,174,"990-1990-4500-6300"
"9715","C",539,"201507",11,82,202,"992-1990-4500-7987"
"9716","C",539,"201508",10,133,326,"1050-2375-4500-7990"
"9717","C",539,"201509",10,140,371,"990-1990-4625-8990"
"9718","C",539,"201510",13,122,321,"990-1990-3990-7350"
"9719","C",539,"201511",9,137,322,"1490-2490-4500-8488"
"9720","C",539,"201512",11,119,299,"990-1990-3640-5990"
"9721","C",540,"201403",6,84,156,"1358-1990-3832-5360"
"9722","C",540,"201404",4,91,215,"1490-2590-3980-5990"
"9723","C",540,"201405",5,83,196,"1465-2435-3982-4990"
"9724","C",540,"201406",10,96,222,"1290-1990-3365-5980"
"9725","C",540,"201407",6,88,238,"990-1980-2990-4990"
"9726","C",540,"201408",9,87,218,"990-1980-3990-5990"
"9727","C",540,"201409",10,74,157,"990-1980-2990-5980"
"9728","C",540,"201410",8,113,236,"990-1990-3980-5990"
"9729","C",540,"201411",6,103,247,"990-1990-3980-5984"
"9730","C",540,"201412",7,120,363,"990-1990-4520-6990"
"9731","C",540,"201501",10,120,385,"990-1990-3980-6866"
"9732","C",540,"201502",7,86,230,"990-1990-3980-6619"
"9733","C",540,"201503",8,93,241,"990-2190-4980-6130"
"9734","C",540,"201504",10,101,304,"990-1990-3990-5990"
"9735","C",540,"201505",8,125,368,"990-1990-3960-6023"
"9736","C",540,"201506",9,132,389,"990-1990-3980-5208"
"9737","C",540,"201507",10,111,271,"990-1980-3180-4990"
"9738","C",540,"201508",9,93,232,"990-1980-3550-5980"
"9739","C",540,"201509",7,111,298,"990-1980-2990-5536"
"9740","C",540,"201510",7,116,324,"990-1980-2990-4770"
"9741","C",540,"201511",6,110,256,"1000-1990-3990-6320"
"9742","C",540,"201512",8,97,275,"1690-1990-3190-5986"
"9743","C",543,"201407",4,58,109,"990-2190-2990-4990"
"9744","C",543,"201408",4,82,170,"990-1990-2990-6019"
"9745","C",543,"201409",3,79,173,"990-1980-2990-6940"
"9746","C",543,"201410",4,94,251,"990-2180-3780-7980"
"9747","C",543,"201411",3,92,223,"1730-2970-7970-23224"
"9748","C",543,"201412",5,113,215,"1980-2990-6990-19900"
"9749","C",543,"201501",5,90,193,"1190-2970-7920-17978"
"9750","C",543,"201502",4,73,137,"990-2290-5980-11952"
"9751","C",543,"201503",3,62,87,"1980-4990-11385-30714"
"9752","C",543,"201504",3,56,101,"1000-1990-4950-19600"
"9753","C",543,"201505",4,88,191,"1980-3870-9900-19800"
"9754","C",543,"201506",4,75,144,"1575-2970-5982-14970"
"9755","C",543,"201507",5,89,183,"1980-2990-7980-19880"
"9756","C",543,"201508",4,69,177,"1980-2990-6990-12162"
"9757","C",543,"201509",2,93,190,"1980-3970-7990-25068"
"9758","C",543,"201510",2,84,207,"1980-2490-3990-8106"
"9759","C",543,"201511",3,75,201,"1990-3980-9900-19980"
"9760","C",543,"201512",2,84,178,"1990-4495-9000-21291"
"9761","C",544,"201412",1,48,109,"990-1050-1990-2990"
"9762","C",544,"201501",3,67,148,"990-1050-1990-3990"
"9763","C",544,"201502",2,60,109,"990-1890-2990-5982"
"9764","C",544,"201503",2,58,133,"990-1050-2100-4500"
"9765","C",544,"201504",1,34,71,"990-1050-1990-2990"
"9766","C",544,"201505",2,42,89,"990-1050-1990-2822"
"9767","C",544,"201506",2,37,74,"990-1050-1990-3683"
"9768","C",544,"201507",3,42,65,"990-1000-1790-3230"
"9769","C",544,"201508",3,29,52,"990-1050-1990-4989"
"9770","C",544,"201509",3,51,89,"990-1580-2990-4492"
"9771","C",544,"201510",3,52,89,"990-1050-1990-4598"
"9772","C",544,"201511",3,42,83,"990-1490-2990-4790"
"9773","C",544,"201512",3,61,103,"990-1990-2990-4450"
"9774","C",545,"201409",1,1,1,"1980-1980-1980-1980"
"9775","C",545,"201412",1,3,3,"1340-1690-3840-5130"
"9776","C",545,"201501",1,4,4,"965-1490-1990-1990"
"9777","C",545,"201502",3,4,4,"1988-2985-5460-8124"
"9778","C",545,"201503",1,10,11,"990-1990-2495-3990"
"9779","C",545,"201504",1,3,3,"1690-2990-3490-3790"
"9780","C",545,"201505",2,13,15,"1985-2990-3980-7190"
"9781","C",545,"201506",1,5,6,"538-985-1732-2985"
"9782","C",545,"201507",1,3,3,"4240-5990-7490-8390"
"9783","C",545,"201508",1,7,7,"690-1490-4990-8378"
"9784","C",545,"201509",1,4,4,"2330-2995-4122-6143"
"9785","C",545,"201510",1,5,5,"990-990-2990-2990"
"9786","C",545,"201511",2,6,6,"1115-1635-2695-3490"
"9787","C",545,"201512",1,1,1,"1390-1390-1390-1390"
"9788","C",546,"201507",1,1,1,"1990-1990-1990-1990"
"9789","C",546,"201508",1,5,5,"990-1490-4990-9136"
"9790","C",546,"201512",1,6,6,"1415-3340-3990-5490"
"9791","C",547,"201409",3,47,61,"990-1990-2990-3990"
"9792","C",547,"201410",7,82,138,"990-1980-3332-6188"
"9793","C",547,"201411",8,73,106,"990-1990-3490-6210"
"9794","C",547,"201412",4,78,139,"990-1990-2990-5090"
"9795","C",547,"201501",5,99,222,"1060-1990-2990-4990"
"9796","C",547,"201502",7,91,196,"990-1990-2990-5325"
"9797","C",547,"201503",3,66,148,"990-1980-2990-4990"
"9798","C",547,"201504",3,70,128,"1490-1990-3038-4962"
"9799","C",547,"201505",4,69,139,"990-1980-3185-4990"
"9800","C",547,"201506",4,83,185,"990-1980-2980-3990"
"9801","C",547,"201507",4,92,237,"990-1950-2980-3990"
"9802","C",547,"201508",5,102,244,"990-1990-2990-4990"
"9803","C",547,"201509",4,69,147,"990-1980-2980-4990"
"9804","C",547,"201510",6,89,199,"990-1990-2990-4590"
"9805","C",547,"201511",5,93,218,"990-1980-2990-4917"
"9806","C",547,"201512",4,95,201,"990-1980-2990-3990"
"9807","C",549,"201505",1,1,1,"1980-1980-1980-1980"
"9808","C",549,"201509",1,3,3,"990-990-3490-4990"
"9809","C",551,"201512",1,3,3,"2340-2990-3990-4590"
"9810","C",554,"201511",1,3,3,"1485-1980-2235-2388"
"9811","C",556,"201401",1,2,2,"1215-1440-1665-1800"
"9812","C",556,"201403",1,10,11,"2490-5000-6195-7722"
"9813","C",556,"201404",1,6,6,"1240-2990-4740-4995"
"9814","C",556,"201405",1,8,8,"1532-2085-2990-4190"
"9815","C",556,"201406",2,5,5,"1890-2490-3990-5790"
"9816","C",556,"201407",2,12,12,"1915-2540-3990-4890"
"9817","C",556,"201408",1,10,10,"915-1490-1890-3585"
"9818","C",556,"201409",1,6,7,"1535-2000-8400-12500"
"9819","C",556,"201410",1,14,16,"2738-3890-6765-7980"
"9820","C",556,"201411",1,3,3,"990-990-1740-2190"
"9821","C",556,"201412",1,6,6,"2115-2695-3612-3920"
"9822","C",556,"201501",1,7,9,"1990-2490-3990-5992"
"9823","C",556,"201502",3,8,8,"1700-1990-2582-4813"
"9824","C",556,"201503",2,11,11,"1290-2190-2990-5490"
"9825","C",556,"201504",2,14,15,"1190-1990-3765-9536"
"9826","C",556,"201505",1,3,3,"2795-2990-4490-5390"
"9827","C",556,"201506",1,1,1,"2990-2990-2990-2990"
"9828","C",556,"201507",2,7,9,"1290-2990-3990-4820"
"9829","C",556,"201508",2,9,10,"1190-1840-2768-4629"
"9830","C",556,"201509",1,7,7,"690-990-1840-9194"
"9831","C",556,"201510",1,2,2,"2240-2490-2740-2890"
"9832","C",556,"201511",1,3,3,"3285-4990-12495-16998"
"9833","C",556,"201512",1,1,1,"2490-2490-2490-2490"
"9834","C",557,"201401",7,77,152,"1290-2680-4290-7980"
"9835","C",557,"201402",11,101,196,"990-2375-3990-9900"
"9836","C",557,"201403",12,117,281,"990-2970-4990-7990"
"9837","C",557,"201404",9,92,191,"1440-2990-5980-9990"
"9838","C",557,"201405",15,108,268,"1190-2540-4698-7980"
"9839","C",557,"201406",11,89,189,"990-2400-4990-7990"
"9840","C",557,"201407",14,90,204,"990-2830-4790-8843"
"9841","C",557,"201408",11,76,166,"990-1990-3490-5780"
"9842","C",557,"201409",7,80,131,"1585-2970-3990-7470"
"9843","C",557,"201410",13,98,219,"1090-2580-4960-6274"
"9844","C",557,"201411",13,79,177,"1980-2600-3990-7990"
"9845","C",557,"201412",12,91,190,"990-2090-4560-6010"
"9846","C",557,"201501",14,83,165,"990-1990-3990-5990"
"9847","C",557,"201502",13,62,126,"990-1990-4125-6990"
"9848","C",557,"201503",12,86,184,"990-2245-4990-8676"
"9849","C",557,"201504",15,93,200,"1190-2790-4982-6990"
"9850","C",557,"201505",16,83,157,"1380-2790-4990-7644"
"9851","C",557,"201506",15,81,141,"1390-2580-4500-7000"
"9852","C",557,"201507",15,67,131,"1140-2990-4935-7000"
"9853","C",557,"201508",12,57,91,"1640-2990-5990-9990"
"9854","C",557,"201509",13,78,147,"1340-2990-4990-8912"
"9855","C",557,"201510",14,76,130,"1782-2990-5970-9990"
"9856","C",557,"201511",11,36,46,"1982-2670-5960-11300"
"9857","C",557,"201512",10,58,89,"1290-2490-4000-5982"
"9858","C",558,"201401",4,29,43,"1980-2370-3570-5390"
"9859","C",558,"201402",3,18,32,"1590-2590-3990-5899"
"9860","C",561,"201401",6,68,122,"990-1980-2358-3989"
"9861","C",561,"201402",5,98,300,"990-1790-2690-3690"
"9862","C",561,"201403",6,110,344,"990-1640-2492-4290"
"9863","C",561,"201404",6,95,293,"990-1690-2390-3988"
"9864","C",561,"201405",8,116,310,"990-1850-2578-3990"
"9865","C",561,"201406",8,102,281,"990-1490-2390-4130"
"9866","C",561,"201407",10,96,247,"990-1400-2390-3980"
"9867","C",561,"201408",10,94,258,"990-1980-2970-4566"
"9868","C",561,"201409",8,110,303,"990-1790-2960-4846"
"9869","C",561,"201410",7,98,299,"990-1980-2970-4766"
"9870","C",561,"201411",9,95,261,"990-1500-2990-4290"
"9871","C",561,"201412",9,103,332,"990-1490-2428-4251"
"9872","C",561,"201501",10,96,303,"990-1700-2990-4290"
"9873","C",561,"201502",9,92,228,"990-1980-3153-5990"
"9874","C",561,"201503",9,87,218,"990-1980-3000-4583"
"9875","C",561,"201504",8,99,286,"990-1600-2990-4940"
"9876","C",561,"201505",8,98,319,"990-1990-3995-7990"
"9877","C",561,"201506",10,112,318,"990-1980-3190-5990"
"9878","C",561,"201507",10,125,379,"990-1340-2780-4290"
"9879","C",561,"201508",6,119,328,"990-1490-2955-4980"
"9880","C",561,"201509",15,118,308,"990-1580-2990-5560"
"9881","C",561,"201510",9,97,237,"990-1390-2780-4290"
"9882","C",561,"201511",11,96,293,"990-1690-2990-4268"
"9883","C",561,"201512",13,99,394,"990-1690-2790-4767"
"9884","C",562,"201401",1,1,1,"23980-23980-23980-23980"
"9885","C",562,"201511",1,5,5,"2300-3180-3270-4662"
"9886","C",567,"201409",1,2,2,"5738-6485-7232-7681"
"9887","C",567,"201509",1,3,3,"1895-3190-3940-4390"
"9888","C",568,"201401",1,5,7,"1985-2970-2990-5790"
"9889","C",568,"201402",1,12,26,"1465-2600-2990-3690"
"9890","C",568,"201403",1,6,7,"1405-2100-4095-13208"
"9891","C",568,"201404",2,19,28,"2565-3190-5288-7283"
"9892","C",568,"201405",1,5,5,"990-990-2100-2634"
"9893","C",571,"201401",8,123,425,"990-1990-3180-4890"
"9894","C",571,"201402",7,103,318,"990-1990-2990-4990"
"9895","C",571,"201403",9,127,484,"990-1990-3980-5769"
"9896","C",571,"201404",9,140,454,"990-1990-3500-4990"
"9897","C",571,"201405",11,134,454,"990-1990-3570-4990"
"9898","C",571,"201406",9,130,533,"990-1980-3150-4990"
"9899","C",571,"201407",8,136,528,"990-1980-2990-4990"
"9900","C",571,"201408",10,154,615,"990-1980-2990-4990"
"9901","C",571,"201409",9,140,512,"990-1980-2990-4990"
"9902","C",571,"201410",10,141,566,"990-1980-2990-4290"
"9903","C",571,"201411",11,131,428,"990-1990-2990-4990"
"9904","C",571,"201412",10,126,464,"990-1980-2990-4990"
"9905","C",571,"201501",9,123,445,"990-1990-2990-4974"
"9906","C",571,"201502",11,128,476,"990-1990-3044-5320"
"9907","C",571,"201503",9,136,437,"990-1980-2990-4990"
"9908","C",571,"201504",8,149,597,"990-1980-2990-4371"
"9909","C",571,"201505",11,154,589,"990-1990-3190-4990"
"9910","C",571,"201506",12,145,597,"990-1980-2990-4990"
"9911","C",571,"201507",10,133,525,"990-1790-2990-4990"
"9912","C",571,"201508",12,152,583,"990-1980-2990-4912"
"9913","C",571,"201509",9,150,521,"990-1980-2990-4990"
"9914","C",571,"201510",12,152,600,"990-1980-2990-4981"
"9915","C",571,"201511",9,135,446,"990-1990-2990-4990"
"9916","C",571,"201512",12,136,443,"990-1990-2990-4990"
"9917","C",572,"201411",1,4,4,"1040-2040-3740-5090"
"9918","C",573,"201401",5,26,39,"1155-2180-2980-6182"
"9919","C",573,"201402",1,20,35,"990-1590-2370-3986"
"9920","C",573,"201403",4,28,56,"990-1980-2750-3885"
"9921","C",573,"201404",4,31,46,"990-2175-2990-3985"
"9922","C",573,"201405",5,42,80,"990-1730-2990-3962"
"9923","C",573,"201406",2,20,24,"1488-1990-2990-4537"
"9924","C",573,"201407",4,42,78,"1312-2990-5970-7990"
"9925","C",573,"201408",4,68,158,"1775-2990-5980-7990"
"9926","C",573,"201409",5,45,110,"1990-2990-5690-9089"
"9927","C",573,"201410",5,47,89,"1490-2400-3990-5980"
"9928","C",573,"201411",1,25,60,"1465-1990-2990-5980"
"9929","C",573,"201412",1,21,63,"1185-1990-2990-5100"
"9930","C",573,"201501",3,44,93,"1770-2780-3290-6990"
"9931","C",573,"201502",3,47,100,"1530-1990-3980-5990"
"9932","C",573,"201503",4,54,130,"990-2140-3990-5990"
"9933","C",573,"201504",3,56,140,"1228-2490-4990-8090"
"9934","C",573,"201505",4,69,154,"1035-1990-2990-5980"
"9935","C",573,"201506",5,65,149,"1180-2370-4990-5990"
"9936","C",573,"201507",4,52,131,"1535-2990-5940-6990"
"9937","C",573,"201508",4,59,166,"1512-2990-4998-6990"
"9938","C",573,"201509",4,50,108,"1990-3495-5990-7990"
"9939","C",573,"201510",5,50,129,"1490-2990-5940-7982"
"9940","C",573,"201511",5,56,110,"1415-2685-5970-6090"
"9941","C",573,"201512",6,46,83,"1390-2670-4990-8374"
"9942","C",574,"201402",1,1,1,"6990-6990-6990-6990"
"9943","C",574,"201409",2,4,4,"2362-10195-19150-21400"
"9944","C",574,"201412",1,1,1,"3490-3490-3490-3490"
"9945","C",574,"201507",1,1,1,"16990-16990-16990-16990"
"9946","C",574,"201511",1,4,4,"2225-3425-3915-3942"
"9947","C",575,"201403",1,4,4,"1432-1780-2302-2883"
"9948","C",575,"201406",1,1,1,"990-990-990-990"
"9949","C",575,"201407",1,2,2,"1638-2285-2932-3321"
"9950","C",576,"201404",1,3,3,"1540-1990-3985-5182"
"9951","C",576,"201407",1,1,1,"18990-18990-18990-18990"
"9952","C",576,"201408",2,17,17,"1990-2700-3790-10882"
"9953","C",576,"201410",1,6,13,"990-1390-2490-2490"
"9954","C",576,"201502",1,1,1,"20970-20970-20970-20970"
"9955","C",576,"201509",1,3,3,"4740-6990-7240-7390"
"9956","C",577,"201401",1,3,5,"3490-3490-3690-5664"
"9957","C",577,"201402",1,24,35,"990-1980-3535-6190"
"9958","C",577,"201403",1,32,39,"1785-2790-4745-6980"
"9959","C",577,"201404",1,47,72,"1308-2640-4990-7971"
